Symbol	logFC	logCPM	PValue	FDR
MSMO1	0.550990614	8.19826205	7.75E-08	1.44E-06
FOXN3	-0.628545435	5.656920691	3.90E-08	7.84E-07
SYNE2	-1.387458154	6.98322655	4.33E-08	8.57E-07
ATP9A	0.422505522	7.371941484	6.63E-05	0.00052678
CYFIP2	-0.593541651	6.246634781	1.20E-08	2.76E-07
GINM1	0.509858011	5.576548453	6.42E-06	7.04E-05
KMT2C	-0.666742188	6.66945618	1.44E-08	3.22E-07
IL17RB	-1.044562745	2.366331015	1.11E-07	1.99E-06
LAMC2	1.432015585	7.635099787	2.61E-44	2.64E-41
SEC61A1	0.439290301	8.566288028	5.13E-06	5.81E-05
FLYWCH1	0.452556327	6.025172818	3.89E-05	0.000333574
TARBP1	-0.519143514	5.324875013	1.47E-06	1.98E-05
MXD1	0.764042657	5.004737082	8.86E-10	2.62E-08
QSER1	-0.468811432	7.538794802	1.58E-06	2.11E-05
VMP1	-0.568510029	8.146856769	4.42E-10	1.39E-08
SLC6A16	-1.079359346	3.038884239	9.89E-11	3.63E-09
GPC1	0.459860266	6.315561782	1.85E-05	0.000177119
HAGH	0.563545377	4.66671164	1.04E-05	0.000106928
LIMCH1	-0.956489109	3.689992107	5.36E-12	2.50E-10
ST3GAL6	-0.693712076	3.252509164	6.64E-06	7.24E-05
CDON	-0.555803352	4.812053516	2.15E-06	2.74E-05
CTSA	0.613955948	6.288057163	3.52E-09	9.19E-08
SUGP2	-0.443215321	6.621640216	8.00E-06	8.54E-05
SLC12A2	-0.44083469	7.009800254	4.69E-06	5.41E-05
PDIA5	0.498477641	5.793414116	4.56E-06	5.28E-05
MYLK	-1.212620081	2.294573955	1.82E-09	5.04E-08
SLK	-0.437881018	7.500391314	2.76E-06	3.43E-05
ELOVL1	0.680184059	6.34050811	5.35E-10	1.65E-08
GOLGA5	0.426883088	6.399614511	3.53E-05	0.000307302
FGFR2	-0.491707743	4.297035257	0.000113768	0.000828536
MYO9A	-0.419442235	6.279253673	0.000105001	0.000773855
IDI1	0.555251322	7.382324704	2.34E-07	3.79E-06
KLF6	0.46398837	8.231254924	3.31E-06	3.99E-05
PLPP1	0.865818351	4.137757444	5.27E-10	1.63E-08
NEO1	-0.546268599	6.302384231	1.08E-07	1.93E-06
TRAM1	0.502863792	8.624583014	3.69E-07	5.74E-06
TNFRSF1A	0.539546964	6.749265285	1.22E-07	2.17E-06
RRP15	-0.465404426	5.654064309	1.37E-05	0.000136834
RHOA	0.426247816	9.539221919	5.15E-06	5.83E-05
NAV3	-0.649687567	5.507657171	1.18E-08	2.72E-07
IDH3G	0.547336497	5.403501834	2.40E-06	3.03E-05
PDK3	-0.813021679	2.808012038	2.01E-06	2.58E-05
IFI35	0.80777297	2.697292375	2.62E-05	0.000237793
MEF2A	0.45962253	7.037292977	3.43E-06	4.11E-05
TFE3	0.44907019	5.601579587	7.31E-05	0.000572102
INPP5A	0.547756438	4.534271942	1.93E-05	0.000183001
PRR11	0.447609574	6.890530454	1.31E-05	0.000131283
ERLEC1	0.593279728	6.319871966	2.95E-08	6.12E-07
PPP2R5B	0.959804819	4.414964673	1.82E-11	7.51E-10
PITX1	0.603709907	4.009956166	4.31E-05	0.000364494
BCL3	0.65630554	4.134274274	4.38E-06	5.09E-05
MAOB	0.565008485	6.599188849	2.73E-08	5.71E-07
TGFBR3	-0.673436912	3.591838621	9.12E-06	9.55E-05
SPTB	-0.92290926	3.963960165	9.56E-11	3.53E-09
FSTL3	0.59571829	4.933315215	2.14E-06	2.73E-05
DGCR2	0.43119423	6.224940191	6.45E-05	0.000514781
WIPI1	0.703676374	5.986341184	7.35E-11	2.79E-09
ASNS	0.392284965	8.922166794	9.41E-05	0.000707057
WDR1	0.619615304	8.301419388	1.23E-10	4.39E-09
ATP6AP1	0.536101095	6.238857841	3.98E-07	6.13E-06
TRIB2	-0.580061374	3.617706372	7.58E-05	0.000590321
RDH11	0.597911577	7.011211847	4.61E-09	1.16E-07
TFRC	0.537963194	9.066130637	1.06E-08	2.49E-07
P4HA2	0.611967018	5.47011212	7.94E-08	1.48E-06
MCM2	-0.413716361	6.043225285	6.43E-05	0.000514054
PANX2	1.078171081	3.641707009	8.65E-11	3.24E-09
KDM5A	-0.494372219	6.549973662	1.63E-06	2.15E-05
ADAM11	-1.031514717	2.969912834	1.21E-09	3.47E-08
ST6GAL1	-1.07533866	4.590761404	2.40E-18	3.11E-16
TEAD2	-0.854283748	4.753268567	3.39E-13	1.91E-11
TSG101	0.483365403	6.359767497	2.93E-06	3.63E-05
CA12	-1.515181334	2.003501732	1.42E-11	6.01E-10
MGLL	1.058945589	5.252752025	5.41E-18	6.54E-16
MYDGF	0.665562046	6.140868155	3.64E-10	1.17E-08
KCNQ2	-0.688240374	4.041556175	3.60E-07	5.60E-06
GTSE1	0.483573305	5.194133554	3.12E-05	0.000275533
SEMA3C	-0.733310508	5.761263871	5.25E-12	2.46E-10
RASAL2	-0.573115705	5.497528714	1.91E-07	3.17E-06
VPS9D1	0.919912702	3.054080256	6.15E-07	9.08E-06
FOSL2	-0.460471285	5.8867684	2.71E-05	0.000244505
MOCOS	0.560393202	5.198132101	3.00E-06	3.69E-05
BCAP29	0.45371438	5.827933668	4.33E-05	0.000365316
SEC31B	-0.79344677	5.386077356	5.06E-13	2.79E-11
PTPN23	0.407946773	6.204134499	0.000132528	0.000944138
UNG	-0.53378625	5.631264918	4.04E-07	6.20E-06
ACACB	-0.795004433	3.364234676	1.23E-07	2.18E-06
PAG1	-1.049037835	1.968516038	2.63E-06	3.29E-05
MBNL3	-0.864893175	3.229391855	1.86E-08	4.08E-07
STXBP2	0.476200162	5.294897358	4.51E-05	0.000378675
CTTNBP2	-0.702957119	3.379636217	2.64E-06	3.30E-05
NFKB2	0.640747017	7.732047967	4.23E-11	1.69E-09
PPP1R12B	-0.571464037	4.957277219	1.98E-06	2.55E-05
IL4R	0.919888143	5.652065925	8.78E-16	7.61E-14
UBE2A	0.464749084	5.808977662	2.73E-05	0.000245874
PIAS2	-0.637284071	5.532427741	1.89E-09	5.17E-08
TULP3	0.481273312	5.852728278	9.97E-06	0.000103415
TP53INP2	0.861103489	4.589240585	2.09E-10	7.09E-09
SLC1A3	-1.363625495	3.980239267	5.06E-24	1.17E-21
FDFT1	0.471908631	8.450021524	9.40E-07	1.33E-05
PTPRH	1.147149846	5.639493268	6.41E-23	1.35E-20
RFX3	-0.638430497	5.172568279	1.39E-08	3.13E-07
RIF1	-0.668953418	7.119981897	1.47E-09	4.15E-08
IGSF9B	-0.792956231	2.891018322	2.04E-05	0.00019173
NDC80	0.444688956	5.261608969	0.000113865	0.000828679
ARG2	1.120134341	4.319760912	4.11E-15	3.21E-13
MEF2C	-0.629503523	5.798903385	1.56E-09	4.37E-08
ZNF510	-0.579103882	3.812964426	2.85E-05	0.000254925
CADPS2	-0.50133467	4.450651446	4.66E-05	0.00039011
BZW1	0.473859018	7.578710235	5.81E-06	6.47E-05
COBLL1	-0.656515413	3.529969759	8.59E-06	9.08E-05
GEMIN5	-0.488035274	5.900871134	8.64E-06	9.12E-05
NFE2L1	0.713916656	8.500473452	1.37E-13	8.20E-12
PLOD1	0.477474463	7.492623088	1.37E-06	1.86E-05
SLC27A5	-1.005372378	2.687974939	2.24E-08	4.85E-07
FAT1	-0.963052404	11.12104241	5.82E-18	6.98E-16
CD59	0.874069967	7.179214575	2.41E-16	2.35E-14
ATRX	-0.472233	7.69814333	1.48E-06	1.99E-05
IGSF9	-2.193198127	2.835533442	1.98E-32	9.66E-30
ABCB1	0.837164164	3.388188123	2.99E-06	3.69E-05
B4GALT1	0.42306363	6.517272521	3.57E-05	0.000310895
CHMP5	0.460477278	6.152588555	8.24E-05	0.000630788
ITPKC	0.662192556	4.869676539	7.56E-08	1.41E-06
TMED2	0.47644336	8.692059002	2.00E-06	2.56E-05
PPP1R15A	0.833606741	6.883033087	7.99E-14	5.02E-12
FTL	0.724038434	9.45281555	5.52E-14	3.60E-12
TXNDC16	-0.779930024	2.585045346	1.92E-05	0.000181746
SULT2B1	1.534714144	1.206180033	5.85E-05	0.000473819
PTPN4	-0.485088915	5.387148869	7.71E-06	8.28E-05
EDEM2	0.557251198	4.766657788	1.08E-05	0.000110918
TMEM40	0.698772059	3.379383476	2.75E-05	0.000246887
NSFL1C	0.536504991	5.991424054	1.33E-06	1.80E-05
EBF4	-0.63009702	3.176699713	0.000114303	0.000830725
TESC	-0.940233279	2.108447984	2.75E-05	0.000246887
P2RX7	-1.498223175	1.4417645	5.88E-08	1.13E-06
TASP1	-0.499702453	4.048626748	0.000136241	0.000965846
ERP29	0.464528096	7.020873132	3.60E-06	4.29E-05
FXYD5	1.122071512	6.337076456	4.60E-24	1.09E-21
GMIP	0.589742687	4.056199239	4.06E-05	0.000345922
RBM41	-0.60122063	4.867089929	1.60E-07	2.74E-06
ZBTB25	-0.546919515	5.090766683	9.75E-07	1.37E-05
GPATCH2L	-0.460302935	7.263898976	1.83E-06	2.38E-05
BLVRB	0.82708576	5.523999259	1.01E-11	4.41E-10
SLC9A1	0.525504383	5.293438723	2.17E-05	0.000202668
TFAP4	-0.471440541	4.713621186	7.22E-05	0.000566348
DNAJB11	0.48452798	6.608379949	7.33E-06	7.91E-05
PUS7	-0.498606615	5.776581004	1.59E-06	2.11E-05
LAMB1	-0.486454933	6.429193691	1.46E-06	1.97E-05
NA	0.494621503	7.298747042	1.01E-06	1.42E-05
ALKBH5	0.410916346	6.619800169	0.000132147	0.000942016
SPAG7	0.681359024	5.120076251	1.26E-08	2.89E-07
ZFHX4	-0.571124598	6.044152821	2.51E-05	0.000229811
ANGPT2	-1.2612784	1.291796941	5.18E-06	5.86E-05
SLC7A8	-0.823141624	3.160483778	3.02E-07	4.78E-06
SNAP23	0.446744534	5.98004051	4.53E-05	0.000380059
PHGDH	0.434595616	7.530136812	6.63E-06	7.24E-05
EZR	0.431344056	11.16060382	3.33E-06	4.01E-05
MYL6	0.566225746	7.72093525	1.52E-07	2.63E-06
ago-01	-0.492879918	7.117452571	1.29E-05	0.000129695
RFFL	0.589575094	5.906629411	7.57E-08	1.41E-06
DPYSL2	-0.663693329	5.796957113	1.35E-09	3.85E-08
XYLB	-0.772621539	3.245869942	5.13E-07	7.73E-06
CBX5	-0.411780674	8.165693448	8.43E-05	0.000642458
NANS	0.458172588	5.750569746	2.56E-05	0.00023307
HIVEP1	-0.681292446	5.293588357	1.27E-08	2.90E-07
FKBP5	-0.516795117	6.726370638	1.31E-07	2.32E-06
SYDE2	-0.820967552	3.665878964	5.75E-09	1.43E-07
ABLIM1	-0.723570722	8.071517517	6.82E-15	5.08E-13
NRP1	1.509355784	3.911076329	8.05E-21	1.34E-18
KCNK6	0.511730103	5.392574524	6.77E-06	7.36E-05
CATSPERG	-1.259157229	2.028338296	4.60E-09	1.16E-07
PSMD8	0.452492163	6.635780581	1.95E-05	0.000183924
02-mar	0.596089784	3.859593176	0.000121079	0.000872346
MTAP	-0.384964457	8.239618387	2.40E-05	0.000220825
MISP	0.72815265	5.709493915	1.24E-09	3.54E-08
MKNK2	0.885075039	7.74814933	1.50E-19	2.16E-17
CECR2	-0.977315534	4.654662272	6.94E-08	1.31E-06
TBC1D10A	0.733037077	3.044745987	7.80E-05	0.00060391
SEC14L2	0.57614606	3.950238761	8.57E-05	0.000651469
SLC25A1	0.424361857	6.430005825	6.76E-05	0.000535136
LGALS1	0.455003923	8.047121004	1.39E-05	0.000137833
TRIOBP	-0.384627891	7.183717926	4.95E-05	0.000409598
03-sep	-0.804021374	4.374346501	2.08E-09	5.63E-08
KDELR3	0.553771377	5.847793549	3.18E-07	5.00E-06
XBP1	0.414213331	6.927263243	5.40E-05	0.00044172
JOSD1	0.728010579	7.460183231	1.26E-13	7.60E-12
CYB5R3	0.650888674	7.167846721	8.68E-11	3.24E-09
TOM1	0.588564414	4.279098421	1.24E-05	0.000125196
BIK	1.444788569	4.660429399	1.97E-22	3.86E-20
HMOX1	1.113041599	5.267108461	3.81E-19	5.29E-17
RASD2	-0.885134402	2.022479425	6.70E-05	0.000531771
FOXRED2	-0.62326188	4.100525522	1.52E-06	2.03E-05
ACO2	0.442756929	6.968201175	1.01E-05	0.000104613
POLR3H	-0.533432215	5.231169681	1.35E-06	1.83E-05
ABHD4	0.762666275	4.46325284	9.63E-09	2.27E-07
CDKL1	-0.898171871	1.996898341	2.73E-05	0.000245874
DDHD1	-0.927349575	6.406843579	1.14E-19	1.70E-17
CDKN3	0.521909241	4.21748901	0.000136368	0.000966261
ATP6V1D	0.46115328	5.159367029	0.000138703	0.000980841
PLEK2	0.5306735	5.489294515	4.74E-06	5.46E-05
TMED8	-0.408964366	6.52674379	3.68E-05	0.000318486
SIX4	-0.416531546	5.945088038	4.95E-05	0.000409598
DICER1	-0.45576066	6.595280769	4.10E-06	4.79E-05
PCNX	-0.725614029	7.242490921	1.98E-13	1.15E-11
PAPLN	-0.814028189	3.583050085	1.29E-08	2.95E-07
PCK2	0.409968469	6.365066675	0.000106646	0.00078312
GSS	0.397110744	6.276016552	0.000121253	0.000873156
PYGB	0.573890639	7.387271624	8.81E-09	2.10E-07
ABHD12	0.620307047	4.457947294	2.34E-06	2.95E-05
TPD52L2	0.516241393	7.634559498	1.82E-07	3.05E-06
CTSZ	0.450069008	6.220332687	1.50E-05	0.000147875
PSMA7	0.444462453	7.118363413	2.35E-05	0.000216366
TRIB3	0.777986387	7.354822189	3.35E-15	2.69E-13
RASSF2	-0.672486499	3.590556468	1.04E-05	0.00010699
SEC23B	0.495281078	7.313734685	7.58E-07	1.10E-05
PLCB4	-0.757891454	3.056435241	1.07E-05	0.000110407
JAG1	-0.863629782	6.267754209	2.61E-18	3.33E-16
E2F1	-0.624226602	3.25127176	5.78E-05	0.000469658
FAM83D	0.485550729	5.160001404	3.96E-05	0.000339141
DNTTIP1	0.905209469	5.779114186	9.11E-16	7.81E-14
LPIN2	0.478410462	5.362353575	4.07E-05	0.000346702
RBBP8	-0.458928258	6.229773124	3.26E-05	0.000287063
RIOK3	0.461759465	6.769425383	7.23E-06	7.81E-05
ATG4A	0.777839401	3.408496604	3.96E-06	4.66E-05
POLA1	-0.588662606	5.35456313	9.99E-08	1.81E-06
ALG13	-0.515491714	5.54652297	2.01E-06	2.58E-05
ATP11C	-0.426813262	5.54041737	6.71E-05	0.000532573
PLP2	0.612055945	7.452277033	3.73E-10	1.20E-08
ELF4	0.581110574	5.582213095	3.16E-07	4.98E-06
SLC35A2	0.72628342	5.347037566	2.72E-09	7.16E-08
MAGT1	0.587977851	6.957825167	1.49E-08	3.32E-07
CDK16	0.401674903	6.938221275	5.60E-05	0.000456298
USP11	0.917394677	6.83716379	2.21E-17	2.48E-15
TIMP1	0.766044431	6.746420025	6.34E-13	3.43E-11
STK24	0.448036048	7.947722153	2.94E-06	3.64E-05
FGF9	-0.805901046	3.522234211	2.95E-08	6.12E-07
RGCC	-1.415019256	0.924825432	7.74E-06	8.31E-05
DGKH	-1.007799618	5.815032919	1.13E-16	1.17E-14
NFAT5	-1.181843755	8.594951055	6.41E-15	4.85E-13
ARL2BP	0.553116923	6.061467998	9.07E-07	1.28E-05
PSMD7	0.433764703	6.545759366	4.28E-05	0.000362358
SETD6	-0.704745145	4.058943682	8.04E-08	1.49E-06
HAS3	0.824674935	6.0986209	2.09E-13	1.21E-11
SLC7A6	-0.414404057	5.586450264	0.000130931	0.000934286
FA2H	1.048551476	3.438669697	1.60E-09	4.45E-08
MON1B	0.431922371	5.73498763	8.69E-05	0.000658023
MLYCD	-0.626052015	3.427176698	4.24E-05	0.000359764
COTL1	0.437986308	7.460899524	6.60E-06	7.21E-05
HAGHL	-0.630923552	3.66649887	1.90E-05	0.000180632
SLC7A5	0.485165745	9.817978059	3.36E-07	5.26E-06
NUBP1	0.581771723	4.276525412	1.77E-05	0.000170418
GGA2	-0.388539342	6.161259191	0.000120125	0.000866798
USP31	-0.579579069	5.369326543	4.49E-07	6.84E-06
TMC5	0.600397974	5.024041396	7.28E-07	1.05E-05
HERC1	-0.541471864	6.262331641	1.59E-06	2.11E-05
TRIP4	0.613602273	4.899110512	1.65E-06	2.18E-05
CD276	0.583704776	6.216203324	3.25E-08	6.65E-07
CEMIP	-1.507121906	3.184968855	2.17E-21	3.99E-19
TMEM87A	0.490164241	6.624892534	3.01E-06	3.70E-05
DMXL2	-0.50460543	6.095566757	1.26E-06	1.73E-05
ZDHHC2	-0.405468168	6.177764719	6.39E-05	0.000511859
BRF2	0.69362342	3.749854762	4.90E-06	5.60E-05
FZD3	-0.685923169	5.908768427	2.07E-11	8.46E-10
JPH1	-0.65127588	4.504525955	1.43E-07	2.50E-06
RAB2A	0.398800182	6.956714831	8.08E-05	0.0006211
NDRG1	1.09942719	8.619492826	2.34E-29	1.00E-26
UBR5	-0.461304808	8.395164254	2.01E-06	2.57E-05
R3HCC1	0.511022079	4.571209285	8.11E-05	0.000622534
PPP2CB	0.398011597	6.675637216	8.02E-05	0.000617347
ERICH1	-0.543259763	4.874464481	3.06E-06	3.76E-05
KLHDC4	-0.426684909	6.009495725	3.86E-05	0.000331803
MCM4	-0.452164216	6.684491687	3.45E-06	4.13E-05
KCNN4	0.426128361	5.749166944	9.92E-05	0.000739008
NUCB1	0.715230966	6.607228316	3.61E-12	1.75E-10
DHDH	1.307890672	2.131034638	2.07E-08	4.50E-07
CLPTM1	0.413592276	6.575752721	9.49E-05	0.000711732
RELB	0.778089751	5.022439228	4.18E-10	1.32E-08
KLC3	0.640822535	4.017195359	1.34E-05	0.000134049
STX10	0.491232865	5.906102116	1.59E-05	0.000155223
NOVA2	-0.800527093	3.603402178	7.29E-08	1.37E-06
ASF1B	0.489946734	4.981642442	6.84E-05	0.000540401
POP4	0.521052292	4.33284673	0.000103427	0.000764248
PLD3	0.405531044	6.690951644	7.68E-05	0.000597809
FSD1	-0.826735048	3.139647249	7.61E-07	1.10E-05
SLC1A5	0.487856004	8.462545347	2.40E-07	3.86E-06
TJP3	0.452082001	5.762361626	7.45E-05	0.000581281
PLIN3	0.717849153	8.222557187	1.67E-13	9.82E-12
ICAM5	-0.461070511	4.758465633	0.000116683	0.000846284
ATP1A3	-0.510461944	4.85636689	3.74E-05	0.000322447
KDELR1	0.404434019	8.073140287	1.87E-05	0.000178836
GRIN2D	0.853178963	6.086792405	2.05E-12	1.03E-10
PLA2G4C	0.918640893	3.058251313	3.07E-06	3.76E-05
FAM83E	1.507179911	1.181148002	9.80E-07	1.38E-05
PPP2R1A	0.418096876	7.79041181	2.55E-05	0.000232841
DNASE2	0.58052998	5.053681546	1.15E-06	1.59E-05
LSR	0.725712335	8.103503663	6.68E-12	3.05E-10
GSK3A	0.537509691	5.598075259	1.53E-06	2.05E-05
ATP13A1	0.452879071	6.132345662	2.49E-05	0.000228291
CDK6	-0.797793855	6.937084673	2.30E-16	2.26E-14
ITGB8	-1.450104449	3.769871189	6.16E-25	1.64E-22
MPP6	-0.853320499	5.241978235	5.36E-15	4.08E-13
ABHD11	0.610617461	5.215113428	1.38E-07	2.43E-06
CHCHD2	0.469181113	6.347964613	1.40E-05	0.00013863
HSPB1	0.543652819	7.283292614	1.26E-05	0.000126987
BUD31	0.479713578	5.756269881	3.71E-05	0.000320924
RBM28	-0.462295744	6.840584678	9.35E-06	9.78E-05
AGFG2	0.694722635	3.926424029	1.24E-06	1.70E-05
PLOD3	0.560573577	6.044510322	1.87E-07	3.12E-06
PHF14	-0.692175511	4.692287022	7.55E-09	1.83E-07
TMEM106B	0.678558919	7.591935466	1.41E-10	4.93E-09
COA1	-0.508326042	5.593009855	2.80E-06	3.48E-05
BCL7B	0.509696419	4.893128543	3.95E-05	0.000338707
YKT6	0.416637536	6.666709877	4.56E-05	0.000381729
CNTNAP3	-0.914195195	2.486723531	3.01E-07	4.76E-06
SEC61B	0.507645829	5.751116469	1.25E-05	0.000126162
DNM1	-0.666934907	3.503682789	1.51E-05	0.000148409
TESK1	0.848954763	4.522883137	3.56E-10	1.15E-08
CREB3	0.920550939	4.803111266	6.12E-13	3.33E-11
DDX58	0.456252383	5.049221469	0.000130536	0.000931939
EDF1	0.417534035	6.612080072	4.36E-05	0.000367372
ZFAND5	0.392648988	8.040463119	3.42E-05	0.000299895
CUBN	-1.146894575	2.028667922	9.60E-08	1.75E-06
TRDMT1	-1.021995693	3.750388169	4.59E-13	2.56E-11
PALD1	-0.505633472	5.477047996	3.78E-06	4.47E-05
UNC5B	0.666983008	5.72415663	1.09E-08	2.54E-07
LIPA	0.431073011	6.273682043	3.46E-05	0.000302306
ANKRD26	-0.482411046	4.923804036	3.29E-05	0.000288759
SH3PXD2A	-0.815400555	4.537216765	5.12E-11	2.00E-09
DKK1	-0.640677913	6.179321411	8.19E-10	2.44E-08
FAM208B	-0.441806226	7.424207913	7.22E-06	7.81E-05
XPNPEP1	0.402619218	6.801016911	5.99E-05	0.000483738
UBE2S	0.584481043	5.153998215	2.00E-05	0.000188451
PSMD3	0.43789743	7.142451713	8.26E-06	8.77E-05
RNF43	-0.821544448	6.116331476	6.75E-16	5.97E-14
04-sep	-0.869603953	2.030053461	4.29E-05	0.000362847
CAMTA2	0.415534599	6.13931587	0.000100439	0.000745285
PFN1	0.409252287	8.889588167	2.29E-05	0.000211353
SYNGR2	0.526995269	6.39476944	1.29E-06	1.76E-05
LRRC59	0.384246523	8.432830213	4.68E-05	0.00039128
ABCC3	-0.534721551	6.541155952	1.10E-07	1.96E-06
HLF	-1.307760669	1.750878216	2.98E-08	6.16E-07
DPH1	-0.531640567	4.030376579	6.45E-05	0.000514781
TMEM104	0.518608583	4.632121761	7.17E-05	0.00056309
TNFAIP1	0.461445152	5.886557588	2.06E-05	0.000193904
ALDOC	0.439721922	5.575685883	9.58E-05	0.000716558
USP46	-0.889381173	6.377828873	2.55E-19	3.57E-17
NMU	0.584612679	3.726094901	7.56E-05	0.000588716
AREG	0.612452856	9.274658509	3.89E-09	1.00E-07
INPP4B	-0.440711708	6.048240669	1.56E-05	0.000152421
WFS1	0.550230404	4.752087512	2.74E-05	0.00024618
GALNT7	0.602591069	6.459431123	5.91E-09	1.46E-07
TRIM2	0.385640833	7.719089421	5.40E-05	0.00044172
TBC1D19	-0.470632815	5.344066972	1.56E-05	0.000152421
CTSC	-0.540963688	4.825206651	6.28E-06	6.91E-05
HSPA8	0.426649084	10.22848576	2.03E-05	0.000190438
ACCS	-0.625966442	3.281961223	8.31E-05	0.000635645
MDK	0.406762546	6.806935206	4.29E-05	0.000362847
CD81	0.390247533	7.507253493	8.69E-05	0.00065819
PITPNM1	0.444153929	5.875234654	0.000105238	0.000775197
ASIC1	-0.50413075	5.295305019	4.77E-06	5.49E-05
MVK	0.586163786	4.719295965	5.98E-06	6.64E-05
LIN7A	-0.670031744	2.77500695	0.000128713	0.000920319
TNS2	-0.641282086	3.631430908	1.29E-05	0.000129307
GLI1	-1.138765034	1.340478486	1.96E-05	0.000185387
